playerID,year,firstName,lastName,pos,tmID,GP,G,A,Pts,SOG
wardca01,2005,Cam,Ward,G,CAR,28.0,0.0,2.0,2.0,0.0
wardja01,2005,Jason,Ward,R,NYR,81.0,10.0,18.0,28.0,125.0
warrerh01,2005,Rhett,Warrener,D,CAL,61.0,3.0,3.0,6.0,40.0
weavemi01,2005,Mike,Weaver,D,LAK,53.0,0.0,9.0,9.0,21.0
webersh01,2005,Shea,Weber,D,NAS,28.0,2.0,8.0,10.0,46.0
weekeke01,2005,Kevin,Weekes,G,NYR,32.0,0.0,1.0,1.0,0.0
weighdo01,2005,Doug,Weight,C,STL,47.0,11.0,33.0,44.0,123.0
weighdo01,2005,Doug,Weight,C,CAR,23.0,4.0,9.0,13.0,52.0
weinhma01,2005,Mattias,Weinhandl,R,NYI,53.0,2.0,4.0,6.0,40.0
weinhma01,2005,Mattias,Weinhandl,R,MIN,15.0,2.0,3.0,5.0,17.0
weinrer01,2005,Eric,Weinrich,D,STL,59.0,1.0,16.0,17.0,56.0
weinrer01,2005,Eric,Weinrich,D,VAN,16.0,0.0,0.0,0.0,12.0
weissst01,2005,Stephen,Weiss,C,FLO,41.0,9.0,12.0,21.0,74.0
welchno01,2005,Noah,Welch,D,PIT,5.0,1.0,3.0,4.0,5.0
wellwky01,2005,Kyle,Wellwood,C,TOR,81.0,11.0,34.0,45.0,117.0
weslegl01,2005,Glen,Wesley,D,CAR,64.0,2.0,8.0,10.0,28.0
westcdu01,2005,Duvie,Westcott,D,CBS,78.0,6.0,22.0,28.0,113.0
westrer01,2005,Erik,Westrum,C,MIN,10.0,0.0,1.0,1.0,16.0
whiteco01,2005,Colin,White,D,NJD,73.0,3.0,14.0,17.0,60.0
whiteia01,2005,Ian,White,D,TOR,12.0,1.0,5.0,6.0,21.0
whiteto02,2005,Todd,White,C,MIN,61.0,19.0,21.0,40.0,109.0
whitftr01,2005,Trent,Whitfield,C,STL,30.0,2.0,5.0,7.0,41.0
whitnra01,2005,Ray,Whitney,L,CAR,63.0,17.0,38.0,55.0,147.0
whitnry01,2005,Ryan,Whitney,D,PIT,68.0,6.0,32.0,38.0,113.0
widemde01,2005,Dennis,Wideman,D,STL,67.0,8.0,16.0,24.0,150.0
wiemeja01,2005,Jason,Wiemer,C,CAL,33.0,1.0,2.0,3.0,24.0
wiemeja01,2005,Jason,Wiemer,C,NJD,16.0,1.0,0.0,1.0,13.0
willija01,2005,Jason,Williams,C,DET,80.0,21.0,37.0,58.0,177.0
willije01,2005,Jeremy,Williams,R,TOR,1.0,1.0,0.0,1.0,1.0
williju01,2005,Justin,Williams,R,CAR,82.0,31.0,45.0,76.0,255.0
willsbr01,2005,Brian,Willsie,R,WAS,82.0,19.0,22.0,41.0,185.0
wilmcl01,2005,Clarke,Wilm,C,TOR,60.0,1.0,7.0,8.0,50.0
winchbr01,2005,Brad,Winchester,L,EDM,19.0,0.0,1.0,1.0,19.0
wisemch01,2005,Chad,Wiseman,L,NYR,1.0,0.0,1.0,1.0,1.0
wisnija01,2005,James,Wisniewski,D,CHI,19.0,2.0,5.0,7.0,25.0
wittbr01,2005,Brendan,Witt,D,WAS,58.0,1.0,10.0,11.0,62.0
wittbr01,2005,Brendan,Witt,D,NAS,17.0,0.0,3.0,3.0,13.0
wolskwo01,2005,Wojtek,Wolski,L,COL,9.0,2.0,4.0,6.0,9.0
woollja01,2005,Jason,Woolley,D,DET,53.0,1.0,18.0,19.0,43.0
woywije01,2005,Jeff,Woywitka,D,STL,26.0,0.0,2.0,2.0,23.0
woznian01,2005,Andy,Wozniewski,D,TOR,13.0,0.0,1.0,1.0,6.0
wrighty01,2005,Tyler,Wright,C,CBS,18.0,0.0,4.0,4.0,26.0
wrighty01,2005,Tyler,Wright,C,ANA,25.0,2.0,2.0,4.0,17.0
yakubmi01,2005,Mikhail,Yakubov,C,CHI,10.0,1.0,2.0,3.0,11.0
yakubmi01,2005,Mikhail,Yakubov,C,FLO,13.0,0.0,1.0,1.0,16.0
yashial01,2005,Alexei,Yashin,C,NYI,82.0,28.0,38.0,66.0,253.0
yellest01,2005,Stephane,Yelle,C,CAL,74.0,4.0,14.0,18.0,93.0
yonkmno01,2005,Nolan,Yonkman,D,WAS,38.0,0.0,7.0,7.0,14.0
yorkmi01,2005,Mike,York,C,NYI,75.0,13.0,39.0,52.0,146.0
youngsc01,2005,Scott,Young,R,STL,79.0,18.0,31.0,49.0,284.0
yzermst01,2005,Steve,Yzerman,C,DET,61.0,14.0,20.0,34.0,86.0
zanongr01,2005,Greg,Zanon,D,NAS,4.0,0.0,2.0,2.0,3.0
zedniri01,2005,Richard,Zednik,R,MTL,67.0,16.0,14.0,30.0,161.0
zettehe01,2005,Henrik,Zetterberg,L,DET,77.0,39.0,46.0,85.0,270.0
zhamnal01,2005,Alex,Zhamnov,C,BOS,24.0,1.0,9.0,10.0,37.0
zherdni01,2005,Nikolai,Zherdev,R,CBS,73.0,27.0,27.0,54.0,194.0
zhitnal01,2005,Alexei,Zhitnik,D,NYI,59.0,5.0,24.0,29.0,99.0
zidlima01,2005,Marek,Zidlicky,D,NAS,67.0,12.0,37.0,49.0,113.0
zigommi01,2005,Mike,Zigomanis,C,CAR,21.0,1.0,0.0,1.0,16.0
zigommi01,2005,Mike,Zigomanis,C,STL,2.0,0.0,0.0,0.0,1.0
zubovse01,2005,Sergei,Zubov,D,DAL,78.0,13.0,58.0,71.0,141.0
zubruda01,2005,Dainius,Zubrus,R,WAS,71.0,23.0,34.0,57.0,181.0
zyuzian01,2005,Andrei,Zyuzin,D,MIN,57.0,7.0,11.0,18.0,80.0
abidra01,2006,Ramzi,Abid,L,NAS,13.0,1.0,4.0,5.0,12.0
adamscr01,2006,Craig,Adams,R,CAR,82.0,7.0,7.0,14.0,71.0
adamske01,2006,Kevyn,Adams,C,CAR,35.0,2.0,2.0,4.0,36.0
adamske01,2006,Kevyn,Adams,C,PHO,33.0,1.0,7.0,8.0,51.0
aebisda01,2006,David,Aebischer,G,MTL,32.0,0.0,0.0,0.0,0.0
afanadm01,2006,Dmitry,Afanasenkov,L,TBL,33.0,3.0,3.0,6.0,31.0
afanadm01,2006,Dmitry,Afanasenkov,L,PHI,41.0,8.0,7.0,15.0,65.0
afinoma01,2006,Maxim,Afinogenov,R,BUF,56.0,23.0,38.0,61.0,151.0
alberan01,2006,Andrew,Alberts,D,BOS,76.0,0.0,10.0,10.0,41.0
alexeni01,2006,Nikita,Alexeev,R,TBL,63.0,10.0,11.0,21.0,102.0
alexeni01,2006,Nikita,Alexeev,R,CHI,15.0,2.0,0.0,2.0,15.0
alfreda01,2006,Daniel,Alfredsson,R,OTT,77.0,29.0,58.0,87.0,240.0
allenbo01,2006,Bobby,Allen,D,BOS,31.0,0.0,3.0,3.0,14.0
allenbr01,2006,Bryan,Allen,D,FLO,82.0,4.0,21.0,25.0,99.0
amontto01,2006,Tony,Amonte,R,CAL,81.0,10.0,20.0,30.0,139.0
andercr01,2006,Craig,Anderson,G,FLO,5.0,0.0,0.0,0.0,0.0
antroni01,2006,Nik,Antropov,C,TOR,54.0,18.0,15.0,33.0,125.0
arkhide01,2006,Denis,Arkhipov,C,CHI,79.0,10.0,17.0,27.0,112.0
armstco01,2006,Colby,Armstrong,R,PIT,80.0,12.0,22.0,34.0,145.0
armstde01,2006,Derek,Armstrong,C,LAK,67.0,11.0,33.0,44.0,109.0
arnasty01,2006,Tyler,Arnason,C,COL,82.0,16.0,33.0,49.0,211.0
arnotja01,2006,Jason,Arnott,C,NAS,68.0,27.0,27.0,54.0,190.0
ashamar01,2006,Arron,Asham,R,NYI,80.0,11.0,12.0,23.0,85.0
aubinje01,2006,Jean-Sebastien,Aubin,G,TOR,20.0,0.0,0.0,0.0,0.0
aucoiad01,2006,Adrian,Aucoin,D,CHI,59.0,4.0,12.0,16.0,96.0
aucoike01,2006,Keith,Aucoin,C,CAR,8.0,0.0,1.0,1.0,6.0
auldal01,2006,Alex,Auld,G,FLO,27.0,0.0,1.0,1.0,0.0
averyse01,2006,Sean,Avery,C,LAK,55.0,10.0,18.0,28.0,160.0
averyse01,2006,Sean,Avery,C,NYR,29.0,8.0,12.0,20.0,89.0
axelspj01,2006,P.J.,Axelsson,L,BOS,55.0,11.0,16.0,27.0,81.0
babchan01,2006,Anton,Babchuk,D,CAR,52.0,2.0,12.0,14.0,63.0
bacasja01,2006,Jason,Bacashihua,G,STL,19.0,0.0,0.0,0.0,0.0
backeda01,2006,David,Backes,R,STL,49.0,10.0,13.0,23.0,89.0
backmch01,2006,Christian,Backman,D,STL,61.0,7.0,11.0,18.0,80.0
backsni01,2006,Niklas,Backstrom,G,MIN,41.0,0.0,1.0,1.0,0.0
balasja01,2006,Jaroslav,Balastik,L,CBS,8.0,1.0,1.0,2.0,6.0
ballake01,2006,Keith,Ballard,D,PHO,69.0,5.0,22.0,27.0,79.0
barchkr01,2006,Krys,Barch,R,DAL,26.0,3.0,2.0,5.0,12.0
barkeca01,2006,Cam,Barker,D,CHI,35.0,1.0,7.0,8.0,38.0
barnama01,2006,Matthew,Barnaby,R,DAL,39.0,1.0,6.0,7.0,22.0
barnest01,2006,Stu,Barnes,C,DAL,82.0,13.0,12.0,25.0,118.0
batessh01,2006,Shawn,Bates,C,NYI,48.0,4.0,6.0,10.0,50.0
battaba01,2006,Bates,Battaglia,L,TOR,82.0,12.0,19.0,31.0,94.0
baumgno01,2006,Nolan,Baumgartner,D,PHI,6.0,0.0,1.0,1.0,4.0
baumgno01,2006,Nolan,Baumgartner,D,DAL,7.0,0.0,2.0,2.0,4.0
baydary01,2006,Ryan,Bayda,L,CAR,9.0,1.0,1.0,2.0,10.0
beaucfr01,2006,Francois,Beauchemin,D,AND,71.0,7.0,21.0,28.0,128.0
beechkr01,2006,Kris,Beech,C,WAS,64.0,8.0,18.0,26.0,77.0
beginst01,2006,Steve,Begin,C,MTL,52.0,5.0,5.0,10.0,64.0
belakwa01,2006,Wade,Belak,D,TOR,65.0,0.0,3.0,3.0,16.0
belaner01,2006,Eric,Belanger,C,CAR,56.0,8.0,12.0,20.0,100.0
belaner01,2006,Eric,Belanger,C,ATL,24.0,9.0,6.0,15.0,49.0
belfoed01,2006,Ed,Belfour,G,FLO,58.0,0.0,2.0,2.0,0.0
bellbr02,2006,Brendan,Bell,D,TOR,31.0,1.0,4.0,5.0,29.0
bellbr02,2006,Brendan,Bell,D,PHO,14.0,0.0,2.0,2.0,18.0
bellesh01,2006,Shawn,Belle,D,MIN,9.0,0.0,1.0,1.0,3.0
bellma01,2006,Mark,Bell,L,SJS,71.0,11.0,10.0,21.0,116.0
berarbr01,2006,Bryan,Berard,D,CBS,11.0,0.0,3.0,3.0,22.0
bergema02,2006,Marc-Andre,Bergeron,D,EDM,55.0,8.0,17.0,25.0,111.0
bergema02,2006,Marc-Andre,Bergeron,D,NYI,23.0,6.0,15.0,21.0,55.0
bergepa01,2006,Patrice,Bergeron,C,BOS,77.0,22.0,48.0,70.0,224.0
bernist01,2006,Steve,Bernier,R,SJS,62.0,15.0,16.0,31.0,104.0
bertuto01,2006,Todd,Bertuzzi,R,FLO,7.0,1.0,6.0,7.0,8.0
bertuto01,2006,Todd,Bertuzzi,R,DET,8.0,2.0,2.0,4.0,15.0
bettsbl01,2006,Blair,Betts,C,NYR,82.0,9.0,4.0,13.0,120.0
bickebr01,2006,Bryan,Bickell,L,CHI,3.0,2.0,0.0,2.0,10.0
biekske01,2006,Kevin,Bieksa,D,VAN,81.0,12.0,30.0,42.0,203.0
bironma01,2006,Martin,Biron,G,BUF,19.0,0.0,0.0,0.0,0.0
bironma01,2006,Martin,Biron,G,PHI,16.0,0.0,0.0,0.0,0.0
bisaise01,2006,Sebastien,Bisaillon,D,EDM,2.0,0.0,0.0,0.0,3.0
blakeja01,2006,Jason,Blake,C,NYI,82.0,40.0,29.0,69.0,305.0
blakero01,2006,Rob,Blake,D,LAK,72.0,14.0,20.0,34.0,208.0
blundmi01,2006,Michael,Blunden,R,CHI,9.0,0.0,0.0,0.0,10.0
bochebr01,2006,Brandon,Bochenski,R,CHI,10.0,2.0,0.0,2.0,20.0
bochebr01,2006,Brandon,Bochenski,R,BOS,31.0,11.0,11.0,22.0,72.0
boguner01,2006,Eric,Boguniecki,C,NYI,11.0,0.0,0.0,0.0,2.0
boisda01,2006,Danny,Bois,R,OTT,1.0,0.0,0.0,0.0,1.0
bollada01,2006,Dave,Bolland,C,CHI,1.0,0.0,0.0,0.0,1.0
bondrpe01,2006,Peter,Bondra,R,CHI,37.0,5.0,9.0,14.0,46.0
bonkra01,2006,Radek,Bonk,C,MTL,74.0,13.0,10.0,23.0,111.0
boogade01,2006,Derek,Boogaard,L,MIN,48.0,0.0,1.0,1.0,11.0
boothda01,2006,David,Booth,L,FLO,48.0,3.0,7.0,10.0,86.0
bootlda01,2006,Darryl,Bootland,R,DET,6.0,0.0,0.0,0.0,4.0
bouchbr01,2006,Brian,Boucher,G,CHI,15.0,0.0,0.0,0.0,0.0
bouchbr01,2006,Brian,Boucher,G,CBS,3.0,0.0,0.0,0.0,0.0
bouchph01,2006,Philippe,Boucher,D,DAL,76.0,19.0,32.0,51.0,222.0
bouchpi02,2006,Pierre-Marc,Bouchard,C,MIN,82.0,20.0,37.0,57.0,173.0
bouckty01,2006,Tyler,Bouck,R,VAN,6.0,0.0,0.0,0.0,7.0
bouilfr01,2006,Francis,Bouillon,D,MTL,62.0,3.0,11.0,14.0,56.0
boulter01,2006,Eric,Boulton,L,ATL,45.0,3.0,4.0,7.0,42.0
bourdlu01,2006,Luc,Bourdon,D,VAN,9.0,0.0,0.0,0.0,3.0
bourqre01,2006,Rene,Bourque,L,CHI,44.0,7.0,10.0,17.0,82.0
bouwmja01,2006,Jay,Bouwmeester,D,FLO,82.0,12.0,30.0,42.0,174.0
boyddu01,2006,Dustin,Boyd,C,CAL,13.0,2.0,2.0,4.0,8.0
boyesbr01,2006,Brad,Boyes,C,BOS,62.0,13.0,21.0,34.0,139.0
boyesbr01,2006,Brad,Boyes,C,STL,19.0,4.0,8.0,12.0,43.0
boyleda01,2006,Dan,Boyle,D,TBL,82.0,20.0,43.0,63.0,203.0
boyntni01,2006,Nick,Boynton,D,PHO,59.0,2.0,9.0,11.0,53.0
bradlma01,2006,Matt,Bradley,R,WAS,57.0,4.0,9.0,13.0,77.0
brashdo01,2006,Donald,Brashear,L,WAS,77.0,4.0,9.0,13.0,47.0
brentti01,2006,Tim,Brent,C,AND,15.0,1.0,0.0,1.0,14.0
breweer01,2006,Eric,Brewer,D,STL,82.0,6.0,23.0,29.0,111.0
brierda01,2006,Danny,Briere,C,BUF,81.0,32.0,63.0,95.0,234.0
brindro01,2006,Rod,Brind'Amour,C,CAR,78.0,26.0,56.0,82.0,181.0
brisepa01,2006,Patrice,Brisebois,D,COL,33.0,1.0,10.0,11.0,36.0
brodema01,2006,Martin,Brodeur,G,NJD,78.0,0.0,1.0,1.0,0.0
brodzky01,2006,Kyle,Brodziak,C,EDM,6.0,1.0,0.0,1.0,11.0
brookal01,2006,Alex,Brooks,D,NJD,19.0,0.0,1.0,1.0,4.0
brooksh01,2006,Sheldon,Brookbank,D,NAS,3.0,0.0,1.0,1.0,3.0
brookwa01,2006,Wade,Brookbank,D,BOS,7.0,1.0,0.0,1.0,1.0
brouwtr01,2006,Troy,Brouwer,R,CHI,10.0,0.0,0.0,0.0,7.0
browncu01,2006,Curtis,Brown,C,SJS,78.0,8.0,12.0,20.0,84.0
browndu01,2006,Dustin,Brown,R,LAK,81.0,17.0,29.0,46.0,195.0
brulegi01,2006,Gilbert,Brule,C,CBS,78.0,9.0,10.0,19.0,98.0
brunean01,2006,Andrew,Brunette,L,COL,82.0,27.0,56.0,83.0,173.0
brustba01,2006,Barry,Brust,G,LAK,11.0,0.0,0.0,0.0,0.0
brylise01,2006,Sergei,Brylin,C,NJD,82.0,16.0,24.0,40.0,97.0
bryzgil01,2006,Ilya,Bryzgalov,G,AND,27.0,0.0,0.0,0.0,0.0
budajpe01,2006,Peter,Budaj,G,COL,57.0,0.0,2.0,2.0,0.0
bulisja01,2006,Jan,Bulis,C,VAN,79.0,12.0,11.0,23.0,122.0
burisad01,2006,Adam,Burish,C,CHI,9.0,0.0,0.0,0.0,12.0
burkese01,2006,Sean,Burke,G,LAK,23.0,0.0,1.0,1.0,0.0
burnsbr01,2006,Brent,Burns,D,MIN,77.0,7.0,18.0,25.0,108.0
burroal01,2006,Alexandre,Burrows,L,VAN,81.0,3.0,6.0,9.0,70.0
byfugdu01,2006,Dustin,Byfuglien,D,CHI,9.0,1.0,2.0,3.0,18.0
cairner01,2006,Eric,Cairns,D,PIT,1.0,0.0,0.0,0.0,0.0
cajanpe01,2006,Petr,Cajanek,C,STL,77.0,15.0,33.0,48.0,167.0
caldeky01,2006,Kyle,Calder,L,PHI,59.0,9.0,12.0,21.0,88.0
caldeky01,2006,Kyle,Calder,L,DET,19.0,5.0,9.0,14.0,42.0
callary01,2006,Ryan,Callahan,R,NYR,14.0,4.0,2.0,6.0,40.0
cammami01,2006,Michael,Cammalleri,C,LAK,81.0,34.0,46.0,80.0,299.0
campbbr02,2006,Brian,Campbell,D,BUF,82.0,6.0,42.0,48.0,92.0
campbda02,2006,Darcy,Campbell,D,CBS,1.0,0.0,0.0,0.0,0.0
campbgr01,2006,Gregory,Campbell,C,FLO,79.0,6.0,3.0,9.0,103.0
campoch01,2006,Chris,Campoli,D,NYI,51.0,1.0,13.0,14.0,41.0
carcida01,2006,Daniel,Carcillo,L,PHO,18.0,4.0,3.0,7.0,32.0
cardmi01,2006,Mike,Card,D,BUF,4.0,0.0,0.0,0.0,0.0
carlema01,2006,Matt,Carle,D,SJS,77.0,11.0,31.0,42.0,111.0
carneke01,2006,Keith,Carney,D,MIN,80.0,4.0,13.0,17.0,31.0
caronse01,2006,Sebastien,Caron,G,CHI,1.0,0.0,0.0,0.0,0.0
caronse01,2006,Sebastien,Caron,G,AND,1.0,0.0,0.0,0.0,0.0
cartean01,2006,Anson,Carter,C,CBS,54.0,10.0,17.0,27.0,62.0
cartean01,2006,Anson,Carter,C,CAR,10.0,1.0,0.0,1.0,8.0
carteje01,2006,Jeff,Carter,C,PHI,62.0,14.0,23.0,37.0,215.0
cartery01,2006,Ryan,Carter,C,AND,,,,,
cassifr01,2006,Frederic,Cassivi,G,WAS,4.0,0.0,0.0,0.0,0.0
charazd01,2006,Zdeno,Chara,D,BOS,80.0,11.0,32.0,43.0,204.0
cheecjo01,2006,Jonathan,Cheechoo,R,SJS,76.0,37.0,32.0,69.0,250.0
chelich01,2006,Chris,Chelios,D,DET,71.0,0.0,11.0,11.0,72.0
chimeja01,2006,Jason,Chimera,L,CBS,82.0,15.0,21.0,36.0,151.0
chistst01,2006,Stanislav,Chistov,L,AND,1.0,0.0,0.0,0.0,0.0
chistst01,2006,Stanislav,Chistov,L,BOS,60.0,5.0,8.0,13.0,49.0
chouima01,2006,Marc,Chouinard,C,VAN,42.0,2.0,2.0,4.0,15.0
chriser01,2006,Erik,Christensen,C,PIT,61.0,18.0,15.0,33.0,133.0
clarkbr01,2006,Brett,Clark,D,COL,82.0,10.0,29.0,39.0,140.0
clarkch01,2006,Chris,Clark,R,WAS,74.0,30.0,24.0,54.0,164.0
clarkda03,2006,David,Clarkson,R,NJD,7.0,3.0,1.0,4.0,18.0
clarkno02,2006,Noah,Clarke,L,LAK,13.0,2.0,0.0,2.0,11.0
clearda01,2006,Daniel,Cleary,L,DET,71.0,20.0,20.0,40.0,135.0
clemmsc01,2006,Scott,Clemmensen,G,NJD,6.0,0.0,0.0,0.0,0.0
cloutda01,2006,Dan,Cloutier,G,LAK,24.0,0.0,1.0,1.0,0.0
clowery01,2006,Ryane,Clowe,L,SJS,58.0,16.0,18.0,34.0,93.0
clymebe01,2006,Ben,Clymer,D,WAS,66.0,7.0,13.0,20.0,78.0
coburbr01,2006,Braydon,Coburn,D,ATL,29.0,0.0,4.0,4.0,21.0
coburbr01,2006,Braydon,Coburn,D,PHI,20.0,3.0,4.0,7.0,33.0
colaica01,2006,Carlo,Colaiacovo,D,TOR,48.0,8.0,9.0,17.0,60.0
coleer01,2006,Erik,Cole,L,CAR,71.0,29.0,32.0,61.0,166.0
collije01,2006,Jeremy,Colliton,C,NYI,1.0,0.0,0.0,0.0,0.0
comeabl01,2006,Blake,Comeau,R,NYI,3.0,0.0,0.0,0.0,1.0
commomi01,2006,Mike,Commodore,D,CAR,82.0,7.0,22.0,29.0,136.0
comrimi01,2006,Mike,Comrie,C,PHO,24.0,7.0,13.0,20.0,38.0
comrimi01,2006,Mike,Comrie,C,OTT,41.0,13.0,12.0,25.0,87.0
conklty01,2006,Ty,Conklin,G,CBS,11.0,0.0,0.0,0.0,0.0
conklty01,2006,Ty,Conklin,G,BUF,5.0,0.0,0.0,0.0,0.0
connech01,2006,Chris,Conner,R,DAL,11.0,1.0,2.0,3.0,18.0
connoti01,2006,Tim,Connolly,C,BUF,2.0,1.0,0.0,1.0,2.0
conrocr01,2006,Craig,Conroy,C,LAK,52.0,5.0,11.0,16.0,73.0
conrocr01,2006,Craig,Conroy,C,CAL,28.0,8.0,13.0,21.0,39.0
cookema01,2006,Matt,Cooke,L,VAN,81.0,10.0,20.0,30.0,133.0
corazca01,2006,Carl,Corazzini,R,CHI,7.0,0.0,1.0,1.0,5.0
corvojo01,2006,Joe,Corvo,D,OTT,76.0,8.0,29.0,37.0,160.0
coteri01,2006,Riley,Cote,L,PHI,8.0,0.0,0.0,0.0,3.0
coulopa01,2006,Patrick,Coulombe,D,VAN,7.0,0.0,1.0,1.0,11.0
cowanje01,2006,Jeff,Cowan,L,LAK,21.0,0.0,2.0,2.0,28.0
cowanje01,2006,Jeff,Cowan,L,VAN,42.0,7.0,3.0,10.0,46.0
craigry01,2006,Ryan,Craig,C,TBL,72.0,14.0,13.0,27.0,130.0
crosbsi01,2006,Sidney,Crosby,C,PIT,79.0,36.0,84.0,120.0,250.0
cullema01,2006,Matt,Cullen,C,NYR,80.0,16.0,25.0,41.0,217.0
cullema02,2006,Mark,Cullen,C,PHI,3.0,0.0,0.0,0.0,4.0
cullija01,2006,Jassen,Cullimore,D,CHI,65.0,1.0,6.0,7.0,17.0
cumisky01,2006,Kyle,Cumiskey,D,COL,9.0,1.0,1.0,2.0,8.0
daleytr01,2006,Trevor,Daley,D,DAL,74.0,4.0,8.0,12.0,68.0
dallmke01,2006,Kevin,Dallman,D,LAK,53.0,1.0,9.0,10.0,76.0
dandema01,2006,Mathieu,Dandenault,R,MTL,68.0,2.0,6.0,8.0,54.0
darchma01,2006,Mathieu,Darche,L,SJS,2.0,0.0,0.0,0.0,3.0
datsypa01,2006,Pavel,Datsyuk,C,DET,79.0,27.0,60.0,87.0,207.0
davisro01,2006,Rob,Davison,D,SJS,22.0,0.0,2.0,2.0,14.0
dawesni01,2006,Nigel,Dawes,L,NYR,8.0,1.0,0.0,1.0,7.0
demitpa01,2006,Pavol,Demitra,C,MIN,71.0,25.0,39.0,64.0,175.0
dempsna01,2006,Nathan,Dempsey,D,BOS,17.0,0.0,1.0,1.0,4.0
denisma01,2006,Marc,Denis,G,TBL,44.0,0.0,0.0,0.0,0.0
deverbo01,2006,Boyd,Devereaux,C,TOR,33.0,8.0,11.0,19.0,57.0
devrigr01,2006,Greg,de Vries,D,ATL,82.0,3.0,21.0,24.0,102.0
dimitni01,2006,Niko,Dimitrakos,R,PHI,5.0,0.0,0.0,0.0,4.0
dipenjo01,2006,Joe,DiPenta,D,AND,76.0,2.0,6.0,8.0,33.0
dipieri01,2006,Rick,DiPietro,G,NYI,62.0,0.0,2.0,2.0,2.0
doansh01,2006,Shane,Doan,R,PHO,73.0,27.0,28.0,55.0,209.0
donovsh01,2006,Shean,Donovan,R,BOS,76.0,6.0,11.0,17.0,108.0
dowdji01,2006,Jim,Dowd,C,NJD,66.0,4.0,4.0,8.0,44.0
downeaa01,2006,Aaron,Downey,R,MTL,21.0,1.0,0.0,1.0,10.0
drakeda01,2006,Dallas,Drake,R,STL,60.0,6.0,6.0,12.0,74.0
drapekr01,2006,Kris,Draper,C,DET,81.0,14.0,15.0,29.0,157.0
drurych01,2006,Chris,Drury,C,BUF,77.0,37.0,32.0,69.0,199.0
dubiewa01,2006,Wade,Dubielewicz,G,NYI,8.0,0.0,0.0,0.0,0.0
dubinbr01,2006,Brandon,Dubinsky,C,NYR,6.0,0.0,0.0,0.0,9.0
dumonjp01,2006,J.P.,Dumont,R,NAS,82.0,21.0,45.0,66.0,143.0
dunhami01,2006,Mike,Dunham,G,NYI,19.0,0.0,1.0,1.0,0.0
duponmi01,2006,Micki,DuPont,D,PIT,3.0,0.0,1.0,1.0,6.0
dupuipa01,2006,Pascal,Dupuis,L,MIN,48.0,10.0,3.0,13.0,106.0
dupuipa01,2006,Pascal,Dupuis,L,NYR,6.0,1.0,0.0,1.0,10.0
dupuipa01,2006,Pascal,Dupuis,L,ATL,17.0,3.0,2.0,5.0,40.0
dvorara01,2006,Radek,Dvorak,R,STL,82.0,10.0,27.0,37.0,139.0
eagerbe01,2006,Ben,Eager,L,PHI,63.0,6.0,5.0,11.0,48.0
eatonma01,2006,Mark,Eaton,D,PIT,35.0,0.0,3.0,3.0,22.0
eavespa01,2006,Patrick,Eaves,R,OTT,73.0,14.0,18.0,32.0,130.0
edleral01,2006,Alexander,Edler,D,VAN,22.0,1.0,2.0,3.0,10.0
ehrhoch01,2006,Christian,Ehrhoff,D,SJS,82.0,10.0,23.0,33.0,164.0
ekmanni01,2006,Nils,Ekman,R,PIT,34.0,6.0,9.0,15.0,69.0
eliaspa01,2006,Patrik,Elias,L,NJD,75.0,21.0,48.0,69.0,267.0
ellisma01,2006,Matt,Ellison,R,PHI,2.0,0.0,0.0,0.0,1.0
ellisma02,2006,Matt,Ellis,L,DET,16.0,0.0,0.0,0.0,22.0
emeryra01,2006,Ray,Emery,G,OTT,58.0,0.0,1.0,1.0,0.0
emingst01,2006,Steve,Eminger,D,WAS,68.0,1.0,16.0,17.0,27.0
eratma01,2006,Martin,Erat,L,NAS,68.0,16.0,41.0,57.0,132.0
eriksan01,2006,Anders,Eriksson,D,CBS,79.0,0.0,23.0,23.0,78.0
erikslo01,2006,Loui,Eriksson,L,DAL,59.0,6.0,13.0,19.0,78.0
erskijo01,2006,John,Erskine,D,WAS,29.0,1.0,6.0,7.0,14.0
eschero01,2006,Robert,Esche,G,PHI,18.0,0.0,2.0,2.0,1.0
exelbga01,2006,Garnet,Exelby,D,ATL,58.0,2.0,8.0,10.0,57.0
faheyji01,2006,Jim,Fahey,D,NJD,13.0,0.0,1.0,1.0,7.0
fatadr01,2006,Drew,Fata,D,NYI,3.0,1.0,0.0,1.0,1.0
fatari01,2006,Rico,Fata,R,WAS,10.0,1.0,1.0,2.0,15.0
fedorse01,2006,Sergei,Fedorov,C,CBS,73.0,18.0,24.0,42.0,163.0
fedorto01,2006,Todd,Fedoruk,L,AND,10.0,0.0,3.0,3.0,2.0
fedorto01,2006,Todd,Fedoruk,L,PHI,48.0,3.0,8.0,11.0,28.0
fedotru01,2006,Ruslan,Fedotenko,L,TBL,80.0,12.0,20.0,32.0,154.0
fehrer01,2006,Eric,Fehr,R,WAS,14.0,2.0,1.0,3.0,25.0
ferenan01,2006,Andrew,Ference,D,CAL,54.0,2.0,10.0,12.0,51.0
ferenan01,2006,Andrew,Ference,D,BOS,26.0,1.0,2.0,3.0,29.0
ferenbr01,2006,Brad,Ference,D,CAL,5.0,0.0,0.0,0.0,1.0
fernama01,2006,Manny,Fernandez,G,MIN,44.0,0.0,0.0,0.0,0.0
fiddlve01,2006,Vern,Fiddler,C,NAS,72.0,11.0,15.0,26.0,90.0
