month,name,L,OL,T,W
2008-11,Boston Bruins,1.0,1.0,,11.0
2008-10,Boston Bruins,3.0,3.0,,5.0
2008-04,Buffalo Sabres,2.0,1.0,,4.0
2008-12,Buffalo Sabres,6.0,2.0,,6.0
2008-02,Buffalo Sabres,6.0,2.0,,5.0
2008-01,Buffalo Sabres,4.0,0.0,,9.0
2008-03,Buffalo Sabres,5.0,1.0,,6.0
2008-11,Buffalo Sabres,7.0,1.0,,5.0
2008-10,Buffalo Sabres,2.0,2.0,,6.0
2008-04,Calgary Flames,3.0,0.0,,3.0
2008-12,Calgary Flames,2.0,3.0,,8.0
2008-02,Calgary Flames,4.0,2.0,,7.0
2008-01,Calgary Flames,3.0,0.0,,8.0
2008-03,Calgary Flames,9.0,0.0,,6.0
2008-11,Calgary Flames,6.0,0.0,,8.0
2008-10,Calgary Flames,3.0,1.0,,6.0
2008-04,Carolina Hurricanes,2.0,0.0,,3.0
2008-12,Carolina Hurricanes,4.0,3.0,,6.0
2008-02,Carolina Hurricanes,6.0,0.0,,7.0
2008-01,Carolina Hurricanes,6.0,0.0,,7.0
2008-03,Carolina Hurricanes,1.0,2.0,,10.0
2008-11,Carolina Hurricanes,9.0,0.0,,7.0
2008-10,Carolina Hurricanes,2.0,2.0,,5.0
2008-04,Chicago Blackhawks,0.0,1.0,,6.0
2008-12,Chicago Blackhawks,1.0,1.0,,10.0
2008-02,Chicago Blackhawks,4.0,1.0,,7.0
2008-01,Chicago Blackhawks,6.0,1.0,,7.0
2008-03,Chicago Blackhawks,7.0,2.0,,6.0
2008-11,Chicago Blackhawks,3.0,3.0,,6.0
2008-10,Chicago Blackhawks,3.0,3.0,,4.0
2008-04,Colorado Avalanche,2.0,3.0,,1.0
2008-12,Colorado Avalanche,5.0,1.0,,8.0
2008-02,Colorado Avalanche,8.0,0.0,,5.0
2008-01,Colorado Avalanche,9.0,0.0,,4.0
2008-03,Colorado Avalanche,9.0,1.0,,3.0
2008-11,Colorado Avalanche,7.0,0.0,,6.0
2008-10,Colorado Avalanche,5.0,0.0,,5.0
2008-04,Columbus Blue Jackets,2.0,2.0,,1.0
2008-12,Columbus Blue Jackets,6.0,1.0,,7.0
2008-02,Columbus Blue Jackets,4.0,1.0,,7.0
2008-01,Columbus Blue Jackets,5.0,1.0,,7.0
2008-03,Columbus Blue Jackets,4.0,2.0,,9.0
2008-11,Columbus Blue Jackets,4.0,3.0,,6.0
2008-10,Columbus Blue Jackets,6.0,0.0,,4.0
2008-04,Dallas Stars,2.0,1.0,,2.0
2008-12,Dallas Stars,4.0,1.0,,8.0
2008-02,Dallas Stars,7.0,0.0,,6.0
2008-01,Dallas Stars,3.0,2.0,,7.0
2008-03,Dallas Stars,8.0,3.0,,5.0
2008-11,Dallas Stars,6.0,2.0,,4.0
2008-10,Dallas Stars,5.0,2.0,,4.0
2008-04,Detroit Red Wings,3.0,1.0,,2.0
2008-12,Detroit Red Wings,3.0,1.0,,9.0
2008-02,Detroit Red Wings,3.0,1.0,,10.0
2008-01,Detroit Red Wings,4.0,2.0,,7.0
2008-03,Detroit Red Wings,4.0,1.0,,8.0
2008-11,Detroit Red Wings,2.0,2.0,,8.0
2008-10,Detroit Red Wings,2.0,2.0,,7.0
2008-04,Edmonton Oilers,3.0,0.0,,2.0
2008-12,Edmonton Oilers,5.0,1.0,,7.0
2008-02,Edmonton Oilers,6.0,2.0,,6.0
2008-01,Edmonton Oilers,4.0,0.0,,8.0
2008-03,Edmonton Oilers,6.0,4.0,,5.0
2008-11,Edmonton Oilers,7.0,1.0,,6.0
2008-10,Edmonton Oilers,4.0,1.0,,4.0
2008-04,Florida Panthers,2.0,0.0,,3.0
2008-12,Florida Panthers,5.0,2.0,,7.0
2008-02,Florida Panthers,5.0,0.0,,8.0
2008-01,Florida Panthers,2.0,3.0,,7.0
2008-03,Florida Panthers,5.0,3.0,,7.0
2008-11,Florida Panthers,6.0,3.0,,5.0
2008-10,Florida Panthers,5.0,0.0,,4.0
2008-04,Los Angeles Kings,3.0,0.0,,3.0
2008-12,Los Angeles Kings,7.0,3.0,,5.0
2008-02,Los Angeles Kings,5.0,2.0,,6.0
2008-01,Los Angeles Kings,5.0,1.0,,5.0
2008-03,Los Angeles Kings,8.0,2.0,,5.0
2008-11,Los Angeles Kings,4.0,2.0,,7.0
2008-10,Los Angeles Kings,5.0,1.0,,3.0
2008-04,Minnesota Wild,1.0,0.0,,4.0
2008-12,Minnesota Wild,9.0,1.0,,4.0
2008-02,Minnesota Wild,5.0,2.0,,5.0
2008-01,Minnesota Wild,5.0,1.0,,7.0
2008-03,Minnesota Wild,6.0,4.0,,6.0
2008-11,Minnesota Wild,5.0,0.0,,8.0
2008-10,Minnesota Wild,2.0,1.0,,6.0
2008-04,Montreal Canadiens,3.0,1.0,,2.0
2008-12,Montreal Canadiens,3.0,2.0,,8.0
2008-02,Montreal Canadiens,7.0,1.0,,6.0
2008-01,Montreal Canadiens,6.0,0.0,,7.0
2008-03,Montreal Canadiens,5.0,3.0,,5.0
2008-11,Montreal Canadiens,5.0,3.0,,6.0
2008-10,Montreal Canadiens,1.0,1.0,,7.0
2008-04,Nashville Predators,3.0,0.0,,2.0
2008-12,Nashville Predators,6.0,1.0,,6.0
2008-02,Nashville Predators,4.0,1.0,,10.0
2008-01,Nashville Predators,8.0,0.0,,4.0
2008-03,Nashville Predators,3.0,4.0,,7.0
2008-11,Nashville Predators,6.0,1.0,,6.0
2008-10,Nashville Predators,4.0,1.0,,5.0
2008-04,New Jersey Devils,2.0,0.0,,4.0
2008-12,New Jersey Devils,4.0,1.0,,9.0
2008-02,New Jersey Devils,4.0,0.0,,8.0
2008-01,New Jersey Devils,3.0,0.0,,11.0
2008-03,New Jersey Devils,6.0,1.0,,7.0
2008-11,New Jersey Devils,6.0,0.0,,7.0
2008-10,New Jersey Devils,2.0,2.0,,5.0
2008-04,New York Islanders,6.0,0.0,,1.0
2008-12,New York Islanders,10.0,2.0,,2.0
2008-02,New York Islanders,7.0,2.0,,4.0
2008-01,New York Islanders,7.0,1.0,,3.0
2008-03,New York Islanders,5.0,2.0,,6.0
2008-11,New York Islanders,6.0,1.0,,8.0
2008-10,New York Islanders,6.0,1.0,,2.0
2008-04,New York Rangers,2.0,0.0,,3.0
2008-12,New York Rangers,5.0,1.0,,6.0
2008-02,New York Rangers,6.0,4.0,,3.0
2008-01,New York Rangers,5.0,1.0,,6.0
2008-03,New York Rangers,4.0,1.0,,8.0
2008-11,New York Rangers,6.0,1.0,,7.0
2008-10,New York Rangers,2.0,1.0,,10.0
2008-04,Ottawa Senators,2.0,1.0,,3.0
2008-12,Ottawa Senators,7.0,1.0,,5.0
2008-02,Ottawa Senators,5.0,3.0,,6.0
2008-01,Ottawa Senators,6.0,2.0,,4.0
2008-03,Ottawa Senators,5.0,0.0,,10.0
2008-11,Ottawa Senators,5.0,3.0,,4.0
2008-10,Ottawa Senators,5.0,1.0,,4.0
2008-04,Philadelphia Flyers,3.0,1.0,,3.0
2008-12,Philadelphia Flyers,3.0,2.0,,9.0
2008-02,Philadelphia Flyers,3.0,1.0,,7.0
2008-01,Philadelphia Flyers,4.0,2.0,,6.0
2008-03,Philadelphia Flyers,7.0,0.0,,8.0
2008-11,Philadelphia Flyers,4.0,2.0,,7.0
2008-10,Philadelphia Flyers,3.0,3.0,,4.0
2008-04,Phoenix Coyotes,2.0,0.0,,4.0
2008-12,Phoenix Coyotes,4.0,3.0,,8.0
2008-02,Phoenix Coyotes,9.0,0.0,,3.0
2008-01,Phoenix Coyotes,7.0,0.0,,6.0
2008-03,Phoenix Coyotes,6.0,2.0,,5.0
2008-11,Phoenix Coyotes,7.0,2.0,,6.0
2008-10,Phoenix Coyotes,4.0,0.0,,4.0
2008-04,Pittsburgh Penguins,1.0,1.0,,4.0
2008-12,Pittsburgh Penguins,8.0,1.0,,5.0
2008-02,Pittsburgh Penguins,4.0,1.0,,7.0
2008-01,Pittsburgh Penguins,8.0,1.0,,5.0
2008-03,Pittsburgh Penguins,1.0,2.0,,10.0
2008-11,Pittsburgh Penguins,2.0,1.0,,9.0
2008-10,Pittsburgh Penguins,4.0,2.0,,5.0
2008-04,San Jose Sharks,3.0,0.0,,3.0
2008-12,San Jose Sharks,1.0,4.0,,8.0
2008-02,San Jose Sharks,3.0,4.0,,6.0
2008-01,San Jose Sharks,3.0,0.0,,8.0
2008-03,San Jose Sharks,5.0,2.0,,8.0
2008-11,San Jose Sharks,1.0,1.0,,11.0
2008-10,San Jose Sharks,2.0,0.0,,9.0
2008-04,St. Louis Blues,1.0,1.0,,4.0
2008-12,St. Louis Blues,10.0,1.0,,4.0
2008-02,St. Louis Blues,2.0,4.0,,8.0
2008-01,St. Louis Blues,4.0,1.0,,6.0
2008-03,St. Louis Blues,4.0,1.0,,9.0
2008-11,St. Louis Blues,6.0,2.0,,5.0
2008-10,St. Louis Blues,4.0,0.0,,5.0
2008-04,Tampa Bay Lightning,4.0,1.0,,0.0
2008-12,Tampa Bay Lightning,6.0,3.0,,4.0
2008-02,Tampa Bay Lightning,7.0,2.0,,3.0
2008-01,Tampa Bay Lightning,7.0,0.0,,7.0
2008-03,Tampa Bay Lightning,6.0,5.0,,4.0
2008-11,Tampa Bay Lightning,7.0,4.0,,3.0
2008-10,Tampa Bay Lightning,3.0,3.0,,3.0
2008-04,Toronto Maple Leafs,3.0,0.0,,3.0
2008-12,Toronto Maple Leafs,7.0,0.0,,7.0
2008-02,Toronto Maple Leafs,3.0,4.0,,6.0
2008-01,Toronto Maple Leafs,7.0,2.0,,4.0
2008-03,Toronto Maple Leafs,6.0,1.0,,6.0
2008-11,Toronto Maple Leafs,6.0,3.0,,4.0
2008-10,Toronto Maple Leafs,3.0,3.0,,4.0
2008-04,Vancouver Canucks,2.0,1.0,,3.0
2008-12,Vancouver Canucks,7.0,1.0,,6.0
2008-02,Vancouver Canucks,2.0,0.0,,9.0
2008-01,Vancouver Canucks,5.0,5.0,,2.0
2008-03,Vancouver Canucks,3.0,1.0,,11.0
2008-11,Vancouver Canucks,3.0,2.0,,8.0
2008-10,Vancouver Canucks,5.0,0.0,,6.0
2008-04,Washington Capitals,1.0,1.0,,4.0
2008-12,Washington Capitals,3.0,0.0,,11.0
2008-02,Washington Capitals,3.0,1.0,,9.0
2008-01,Washington Capitals,4.0,1.0,,7.0
2008-03,Washington Capitals,5.0,2.0,,6.0
2008-11,Washington Capitals,5.0,2.0,,8.0
2008-10,Washington Capitals,3.0,1.0,,5.0
2009-04,Anaheim Ducks,1.0,3.0,,2.0
2009-12,Anaheim Ducks,6.0,3.0,,6.0
2009-02,Anaheim Ducks,2.0,0.0,,5.0
2009-01,Anaheim Ducks,6.0,0.0,,9.0
2009-03,Anaheim Ducks,6.0,1.0,,7.0
2009-11,Anaheim Ducks,5.0,2.0,,6.0
2009-10,Anaheim Ducks,6.0,2.0,,4.0
2009-04,Atlanta Thrashers,3.0,1.0,,1.0
2009-12,Atlanta Thrashers,10.0,1.0,,4.0
2009-02,Atlanta Thrashers,2.0,2.0,,2.0
2009-01,Atlanta Thrashers,5.0,4.0,,6.0
2009-03,Atlanta Thrashers,7.0,2.0,,8.0
2009-11,Atlanta Thrashers,3.0,2.0,,9.0
2009-10,Atlanta Thrashers,4.0,1.0,,5.0
2009-04,Boston Bruins,1.0,1.0,,4.0
2009-12,Boston Bruins,4.0,2.0,,7.0
2009-02,Boston Bruins,1.0,2.0,,4.0
2009-01,Boston Bruins,9.0,2.0,,3.0
2009-03,Boston Bruins,7.0,1.0,,8.0
2009-11,Boston Bruins,3.0,4.0,,7.0
2009-10,Boston Bruins,5.0,1.0,,6.0
2009-04,Buffalo Sabres,4.0,0.0,,2.0
2009-12,Buffalo Sabres,4.0,2.0,,9.0
2009-02,Buffalo Sabres,4.0,2.0,,1.0
2009-01,Buffalo Sabres,3.0,3.0,,8.0
2009-03,Buffalo Sabres,5.0,1.0,,10.0
2009-11,Buffalo Sabres,5.0,1.0,,7.0
2009-10,Buffalo Sabres,2.0,1.0,,8.0
2009-04,Calgary Flames,3.0,1.0,,1.0
2009-12,Calgary Flames,6.0,2.0,,6.0
2009-02,Calgary Flames,3.0,1.0,,3.0
2009-01,Calgary Flames,8.0,3.0,,4.0
2009-03,Calgary Flames,6.0,0.0,,9.0
2009-11,Calgary Flames,2.0,2.0,,10.0
2009-10,Calgary Flames,4.0,1.0,,7.0
2009-04,Carolina Hurricanes,2.0,1.0,,2.0
2009-12,Carolina Hurricanes,6.0,2.0,,5.0
2009-02,Carolina Hurricanes,2.0,0.0,,5.0
2009-01,Carolina Hurricanes,5.0,0.0,,9.0
2009-03,Carolina Hurricanes,5.0,2.0,,9.0
2009-11,Carolina Hurricanes,10.0,2.0,,3.0
2009-10,Carolina Hurricanes,7.0,3.0,,2.0
2009-04,Chicago Blackhawks,0.0,1.0,,5.0
2009-12,Chicago Blackhawks,4.0,0.0,,11.0
2009-02,Chicago Blackhawks,1.0,1.0,,4.0
2009-01,Chicago Blackhawks,4.0,1.0,,10.0
2009-03,Chicago Blackhawks,7.0,2.0,,6.0
2009-11,Chicago Blackhawks,2.0,2.0,,8.0
2009-10,Chicago Blackhawks,4.0,1.0,,8.0
2009-04,Colorado Avalanche,2.0,2.0,,2.0
2009-12,Colorado Avalanche,5.0,1.0,,8.0
2009-02,Colorado Avalanche,2.0,0.0,,5.0
2009-01,Colorado Avalanche,5.0,0.0,,7.0
2009-03,Colorado Avalanche,8.0,1.0,,6.0
2009-11,Colorado Avalanche,6.0,3.0,,5.0
2009-10,Colorado Avalanche,2.0,2.0,,10.0
2009-04,Columbus Blue Jackets,3.0,2.0,,0.0
2009-12,Columbus Blue Jackets,9.0,5.0,,2.0
2009-02,Columbus Blue Jackets,2.0,1.0,,3.0
2009-01,Columbus Blue Jackets,8.0,0.0,,7.0
2009-03,Columbus Blue Jackets,4.0,3.0,,7.0
2009-11,Columbus Blue Jackets,4.0,3.0,,7.0
2009-10,Columbus Blue Jackets,5.0,1.0,,6.0
2009-04,Dallas Stars,2.0,0.0,,3.0
2009-12,Dallas Stars,3.0,4.0,,6.0
2009-02,Dallas Stars,1.0,1.0,,4.0
2009-01,Dallas Stars,9.0,0.0,,6.0
2009-03,Dallas Stars,8.0,2.0,,6.0
2009-11,Dallas Stars,5.0,2.0,,6.0
2009-10,Dallas Stars,3.0,5.0,,6.0
2009-04,Detroit Red Wings,1.0,1.0,,4.0
2009-12,Detroit Red Wings,5.0,2.0,,7.0
2009-02,Detroit Red Wings,2.0,2.0,,2.0
2009-01,Detroit Red Wings,5.0,4.0,,6.0
2009-03,Detroit Red Wings,2.0,1.0,,12.0
2009-11,Detroit Red Wings,5.0,1.0,,8.0
2009-10,Detroit Red Wings,4.0,3.0,,5.0
2009-04,Edmonton Oilers,2.0,1.0,,3.0
2009-12,Edmonton Oilers,8.0,0.0,,6.0
2009-02,Edmonton Oilers,5.0,0.0,,3.0
2009-01,Edmonton Oilers,10.0,2.0,,0.0
2009-03,Edmonton Oilers,9.0,1.0,,5.0
2009-11,Edmonton Oilers,7.0,3.0,,3.0
2009-10,Edmonton Oilers,6.0,1.0,,7.0
2009-04,Florida Panthers,3.0,1.0,,2.0
2009-12,Florida Panthers,6.0,3.0,,6.0
2009-02,Florida Panthers,5.0,1.0,,0.0
2009-01,Florida Panthers,4.0,2.0,,8.0
2009-03,Florida Panthers,7.0,2.0,,6.0
2009-11,Florida Panthers,5.0,3.0,,6.0
2009-10,Florida Panthers,7.0,1.0,,4.0
2009-04,Los Angeles Kings,0.0,3.0,,3.0
2009-12,Los Angeles Kings,5.0,1.0,,8.0
2009-02,Los Angeles Kings,1.0,1.0,,4.0
2009-01,Los Angeles Kings,4.0,0.0,,10.0
2009-03,Los Angeles Kings,7.0,2.0,,6.0
2009-11,Los Angeles Kings,6.0,0.0,,7.0
2009-10,Los Angeles Kings,4.0,2.0,,8.0
2009-04,Minnesota Wild,2.0,2.0,,1.0
2009-12,Minnesota Wild,6.0,0.0,,10.0
2009-02,Minnesota Wild,3.0,0.0,,3.0
2009-01,Minnesota Wild,6.0,1.0,,7.0
2009-03,Minnesota Wild,7.0,2.0,,7.0
2009-11,Minnesota Wild,3.0,3.0,,5.0
2009-10,Minnesota Wild,9.0,0.0,,5.0
2009-04,Montreal Canadiens,1.0,2.0,,2.0
2009-12,Montreal Canadiens,7.0,1.0,,9.0
2009-02,Montreal Canadiens,3.0,0.0,,4.0
2009-01,Montreal Canadiens,6.0,3.0,,4.0
2009-03,Montreal Canadiens,4.0,2.0,,8.0
2009-11,Montreal Canadiens,5.0,2.0,,5.0
2009-10,Montreal Canadiens,7.0,0.0,,7.0
2009-04,Nashville Predators,1.0,0.0,,3.0
2009-12,Nashville Predators,4.0,2.0,,9.0
2009-02,Nashville Predators,2.0,2.0,,3.0
2009-01,Nashville Predators,7.0,0.0,,6.0
2009-03,Nashville Predators,5.0,1.0,,11.0
2009-11,Nashville Predators,4.0,0.0,,9.0
2009-10,Nashville Predators,6.0,1.0,,6.0
2009-04,New Jersey Devils,1.0,1.0,,4.0
2009-12,New Jersey Devils,4.0,0.0,,11.0
2009-02,New Jersey Devils,4.0,1.0,,2.0
2009-01,New Jersey Devils,7.0,1.0,,7.0
2009-03,New Jersey Devils,5.0,3.0,,7.0
2009-11,New Jersey Devils,2.0,1.0,,9.0
2009-10,New Jersey Devils,4.0,0.0,,8.0
2009-04,New York Islanders,2.0,1.0,,3.0
2009-12,New York Islanders,8.0,1.0,,6.0
2009-02,New York Islanders,4.0,0.0,,2.0
2009-01,New York Islanders,7.0,0.0,,7.0
2009-03,New York Islanders,6.0,2.0,,6.0
2009-11,New York Islanders,6.0,2.0,,6.0
2009-10,New York Islanders,4.0,5.0,,4.0
2009-04,New York Rangers,1.0,1.0,,4.0
2009-12,New York Rangers,4.0,3.0,,6.0
2009-02,New York Rangers,3.0,0.0,,3.0
2009-01,New York Rangers,7.0,3.0,,6.0
2009-03,New York Rangers,5.0,3.0,,6.0
2009-11,New York Rangers,8.0,0.0,,5.0
2009-10,New York Rangers,5.0,1.0,,8.0
2009-04,Ottawa Senators,2.0,1.0,,2.0
2009-12,Ottawa Senators,9.0,0.0,,8.0
2009-02,Ottawa Senators,2.0,0.0,,5.0
2009-01,Ottawa Senators,5.0,0.0,,10.0
2009-03,Ottawa Senators,7.0,1.0,,6.0
2009-11,Ottawa Senators,3.0,2.0,,7.0
2009-10,Ottawa Senators,4.0,2.0,,6.0
2009-04,Philadelphia Flyers,3.0,0.0,,3.0
2009-12,Philadelphia Flyers,8.0,1.0,,6.0
2009-02,Philadelphia Flyers,2.0,0.0,,5.0
2009-01,Philadelphia Flyers,5.0,1.0,,8.0
2009-03,Philadelphia Flyers,7.0,3.0,,6.0
2009-11,Philadelphia Flyers,6.0,0.0,,7.0
2009-10,Philadelphia Flyers,4.0,1.0,,6.0
2009-04,Phoenix Coyotes,0.0,1.0,,3.0
2009-12,Phoenix Coyotes,2.0,3.0,,10.0
2009-02,Phoenix Coyotes,3.0,0.0,,4.0
2009-01,Phoenix Coyotes,5.0,1.0,,8.0
2009-03,Phoenix Coyotes,4.0,1.0,,10.0
2009-11,Phoenix Coyotes,7.0,1.0,,6.0
2009-10,Phoenix Coyotes,4.0,0.0,,9.0
2009-04,Pittsburgh Penguins,2.0,0.0,,3.0
2009-12,Pittsburgh Penguins,5.0,1.0,,7.0
2009-02,Pittsburgh Penguins,1.0,3.0,,2.0
2009-01,Pittsburgh Penguins,7.0,0.0,,8.0
2009-03,Pittsburgh Penguins,4.0,3.0,,8.0
2009-11,Pittsburgh Penguins,6.0,0.0,,8.0
2009-10,Pittsburgh Penguins,3.0,0.0,,11.0
2009-04,San Jose Sharks,0.0,1.0,,4.0
2009-12,San Jose Sharks,2.0,3.0,,8.0
2009-02,San Jose Sharks,3.0,0.0,,4.0
2009-01,San Jose Sharks,2.0,2.0,,10.0
2009-03,San Jose Sharks,7.0,1.0,,7.0
2009-11,San Jose Sharks,2.0,3.0,,9.0
2009-10,San Jose Sharks,4.0,1.0,,9.0
2009-04,St. Louis Blues,2.0,1.0,,3.0
2009-12,St. Louis Blues,7.0,1.0,,7.0
2009-02,St. Louis Blues,3.0,0.0,,4.0
2009-01,St. Louis Blues,5.0,3.0,,7.0
2009-03,St. Louis Blues,5.0,0.0,,9.0
2009-11,St. Louis Blues,4.0,4.0,,5.0
2009-10,St. Louis Blues,6.0,1.0,,5.0
2009-04,Tampa Bay Lightning,2.0,0.0,,3.0
2009-12,Tampa Bay Lightning,8.0,2.0,,5.0
2009-02,Tampa Bay Lightning,3.0,0.0,,4.0
2009-01,Tampa Bay Lightning,6.0,1.0,,7.0
2009-03,Tampa Bay Lightning,10.0,1.0,,5.0
2009-11,Tampa Bay Lightning,4.0,4.0,,6.0
2009-10,Tampa Bay Lightning,3.0,4.0,,4.0
2009-04,Toronto Maple Leafs,2.0,1.0,,2.0
2009-12,Toronto Maple Leafs,6.0,2.0,,8.0
2009-02,Toronto Maple Leafs,3.0,0.0,,2.0
2009-01,Toronto Maple Leafs,10.0,2.0,,3.0
2009-03,Toronto Maple Leafs,5.0,2.0,,9.0
2009-11,Toronto Maple Leafs,5.0,3.0,,5.0
2009-10,Toronto Maple Leafs,7.0,4.0,,1.0
2009-04,Vancouver Canucks,2.0,1.0,,3.0
2009-12,Vancouver Canucks,4.0,1.0,,10.0
2009-02,Vancouver Canucks,4.0,0.0,,3.0
2009-01,Vancouver Canucks,2.0,1.0,,10.0
2009-03,Vancouver Canucks,4.0,2.0,,9.0
2009-11,Vancouver Canucks,5.0,0.0,,7.0
2009-10,Vancouver Canucks,7.0,0.0,,7.0
2009-04,Washington Capitals,0.0,1.0,,5.0
2009-12,Washington Capitals,5.0,0.0,,8.0
2009-02,Washington Capitals,1.0,2.0,,4.0
2009-01,Washington Capitals,2.0,0.0,,13.0
2009-03,Washington Capitals,2.0,4.0,,8.0
2009-11,Washington Capitals,3.0,3.0,,8.0
2009-10,Washington Capitals,2.0,3.0,,8.0
2010-04,Anaheim Ducks,2.0,0.0,,3.0
2010-12,Anaheim Ducks,6.0,1.0,,8.0
2010-02,Anaheim Ducks,5.0,1.0,,5.0
2010-01,Anaheim Ducks,3.0,0.0,,8.0
2010-03,Anaheim Ducks,3.0,0.0,,11.0
2010-11,Anaheim Ducks,4.0,2.0,,8.0
2010-10,Anaheim Ducks,7.0,1.0,,4.0
2010-04,Atlanta Thrashers,4.0,0.0,,1.0
2010-12,Atlanta Thrashers,6.0,3.0,,7.0
2010-02,Atlanta Thrashers,7.0,2.0,,2.0
2010-01,Atlanta Thrashers,4.0,3.0,,4.0
2010-03,Atlanta Thrashers,6.0,1.0,,7.0
2010-11,Atlanta Thrashers,5.0,1.0,,8.0
2010-10,Atlanta Thrashers,4.0,2.0,,5.0
2010-04,Boston Bruins,2.0,0.0,,3.0
2010-12,Boston Bruins,3.0,3.0,,8.0
2010-02,Boston Bruins,4.0,0.0,,8.0
2010-01,Boston Bruins,4.0,2.0,,8.0
2010-03,Boston Bruins,4.0,4.0,,7.0
2010-11,Boston Bruins,6.0,2.0,,6.0
2010-10,Boston Bruins,2.0,0.0,,6.0
2010-04,Buffalo Sabres,0.0,1.0,,4.0
2010-12,Buffalo Sabres,5.0,1.0,,6.0
2010-02,Buffalo Sabres,4.0,2.0,,6.0
2010-01,Buffalo Sabres,3.0,1.0,,8.0
2010-03,Buffalo Sabres,4.0,2.0,,10.0
2010-11,Buffalo Sabres,6.0,1.0,,6.0
2010-10,Buffalo Sabres,7.0,2.0,,3.0
2010-04,Calgary Flames,0.0,1.0,,3.0
2010-12,Calgary Flames,6.0,1.0,,7.0
2010-02,Calgary Flames,2.0,3.0,,8.0
2010-01,Calgary Flames,3.0,3.0,,7.0
2010-03,Calgary Flames,6.0,2.0,,6.0
2010-11,Calgary Flames,7.0,2.0,,4.0
2010-10,Calgary Flames,5.0,0.0,,6.0
2010-04,Carolina Hurricanes,1.0,1.0,,3.0
2010-12,Carolina Hurricanes,4.0,1.0,,7.0
2010-02,Carolina Hurricanes,6.0,3.0,,4.0
2010-01,Carolina Hurricanes,4.0,2.0,,8.0
2010-03,Carolina Hurricanes,5.0,1.0,,8.0
2010-11,Carolina Hurricanes,6.0,3.0,,5.0
2010-10,Carolina Hurricanes,5.0,0.0,,5.0
2010-04,Chicago Blackhawks,2.0,1.0,,3.0
2010-12,Chicago Blackhawks,5.0,1.0,,6.0
2010-02,Chicago Blackhawks,3.0,2.0,,8.0
2010-01,Chicago Blackhawks,4.0,1.0,,6.0
2010-03,Chicago Blackhawks,4.0,2.0,,7.0
2010-11,Chicago Blackhawks,6.0,1.0,,7.0
2010-10,Chicago Blackhawks,5.0,1.0,,7.0
2010-04,Colorado Avalanche,4.0,0.0,,2.0
2010-12,Colorado Avalanche,4.0,3.0,,7.0
2010-02,Colorado Avalanche,11.0,1.0,,1.0
2010-01,Colorado Avalanche,6.0,1.0,,5.0
2010-03,Colorado Avalanche,10.0,1.0,,2.0
2010-11,Colorado Avalanche,5.0,1.0,,7.0
2010-10,Colorado Avalanche,4.0,1.0,,6.0
2010-04,Columbus Blue Jackets,4.0,1.0,,0.0
2010-12,Columbus Blue Jackets,7.0,3.0,,6.0
2010-02,Columbus Blue Jackets,3.0,1.0,,8.0
2010-01,Columbus Blue Jackets,6.0,2.0,,3.0
2010-03,Columbus Blue Jackets,7.0,6.0,,3.0
2010-11,Columbus Blue Jackets,4.0,0.0,,8.0
2010-10,Columbus Blue Jackets,4.0,0.0,,6.0
2010-04,Dallas Stars,2.0,0.0,,4.0
2010-12,Dallas Stars,5.0,3.0,,8.0
2010-02,Dallas Stars,8.0,1.0,,3.0
2010-01,Dallas Stars,2.0,1.0,,8.0
2010-03,Dallas Stars,4.0,5.0,,5.0
2010-11,Dallas Stars,4.0,1.0,,8.0
2010-10,Dallas Stars,4.0,0.0,,6.0
2010-04,Detroit Red Wings,2.0,0.0,,3.0
2010-12,Detroit Red Wings,5.0,3.0,,8.0
2010-02,Detroit Red Wings,5.0,0.0,,9.0
2010-01,Detroit Red Wings,4.0,1.0,,6.0
2010-03,Detroit Red Wings,5.0,4.0,,5.0
2010-11,Detroit Red Wings,2.0,1.0,,10.0
2010-10,Detroit Red Wings,2.0,1.0,,6.0
2010-04,Edmonton Oilers,2.0,1.0,,2.0
2010-12,Edmonton Oilers,5.0,3.0,,5.0
2010-02,Edmonton Oilers,9.0,0.0,,5.0
2010-01,Edmonton Oilers,9.0,1.0,,3.0
2010-03,Edmonton Oilers,8.0,3.0,,3.0
2010-11,Edmonton Oilers,8.0,2.0,,4.0
2010-10,Edmonton Oilers,4.0,2.0,,3.0
2010-04,Florida Panthers,3.0,0.0,,1.0
2010-12,Florida Panthers,5.0,2.0,,6.0
2010-02,Florida Panthers,7.0,2.0,,4.0
2010-01,Florida Panthers,5.0,3.0,,6.0
2010-03,Florida Panthers,8.0,5.0,,3.0
2010-11,Florida Panthers,7.0,0.0,,6.0
2010-10,Florida Panthers,5.0,0.0,,4.0
2010-04,Los Angeles Kings,3.0,0.0,,2.0
2010-12,Los Angeles Kings,4.0,1.0,,9.0
2010-02,Los Angeles Kings,2.0,3.0,,8.0
2010-01,Los Angeles Kings,8.0,0.0,,5.0
2010-03,Los Angeles Kings,3.0,2.0,,9.0
2010-11,Los Angeles Kings,7.0,0.0,,5.0
2010-10,Los Angeles Kings,3.0,0.0,,8.0
2010-04,Minnesota Wild,3.0,0.0,,2.0
2010-12,Minnesota Wild,5.0,3.0,,6.0
2010-02,Minnesota Wild,5.0,1.0,,8.0
2010-01,Minnesota Wild,4.0,0.0,,8.0
2010-03,Minnesota Wild,8.0,2.0,,4.0
2010-11,Minnesota Wild,6.0,0.0,,7.0
