,year,tmID,SepW,SepL,SepT,SepOL,OctW,OctL,OctT,OctOL,NovW,NovL,NovT,NovOL,DecW,DecL,DecT,DecOL,JanW,JanL,JanT,JanOL,FebW,FebL,FebT,FebOL,MarW,MarL,MarT,MarOL,AprW,AprL,AprT,AprOL,name
662,2007,OTT,,,,,9.0,1.0,,0.0,7.0,5.0,,2.0,9.0,3.0,,2.0,7.0,7.0,,0.0,4.0,7.0,,2.0,6.0,6.0,,2.0,1.0,2.0,,0.0,Ottawa Senators
663,2007,PHI,,,,,7.0,3.0,,0.0,7.0,5.0,,2.0,5.0,6.0,,2.0,9.0,3.0,,1.0,4.0,8.0,,2.0,8.0,3.0,,4.0,2.0,1.0,,0.0,Philadelphia Flyers
664,2007,PHO,,,,,4.0,6.0,,0.0,7.0,6.0,,0.0,7.0,6.0,,1.0,9.0,4.0,,1.0,6.0,5.0,,3.0,4.0,9.0,,1.0,1.0,1.0,,1.0,Phoenix Coyotes
665,2007,PIT,,,,,6.0,4.0,,1.0,5.0,7.0,,1.0,9.0,5.0,,0.0,8.0,3.0,,2.0,8.0,3.0,,3.0,10.0,4.0,,1.0,1.0,1.0,,0.0,Pittsburgh Penguins
666,2007,SJS,,,,,6.0,5.0,,1.0,6.0,3.0,,3.0,10.0,4.0,,1.0,6.0,4.0,,2.0,7.0,5.0,,1.0,13.0,0.0,,2.0,1.0,2.0,,0.0,San Jose Sharks
667,2007,STL,,,,,6.0,4.0,,0.0,8.0,4.0,,1.0,5.0,6.0,,3.0,4.0,5.0,,3.0,5.0,7.0,,3.0,3.0,9.0,,2.0,2.0,1.0,,1.0,St. Louis Blues
668,2007,TBL,,,,,5.0,5.0,,1.0,5.0,8.0,,1.0,5.0,8.0,,1.0,6.0,5.0,,2.0,5.0,5.0,,2.0,5.0,8.0,,2.0,0.0,3.0,,0.0,Tampa Bay Lightning
669,2007,TOR,,,,,5.0,5.0,,3.0,4.0,6.0,,3.0,6.0,5.0,,2.0,5.0,8.0,,1.0,8.0,4.0,,1.0,8.0,5.0,,0.0,0.0,2.0,,1.0,Toronto Maple Leafs
670,2007,VAN,,,,,5.0,7.0,,0.0,9.0,2.0,,2.0,8.0,5.0,,2.0,4.0,7.0,,1.0,6.0,1.0,,5.0,7.0,8.0,,0.0,0.0,3.0,,0.0,Vancouver Canucks
671,2007,WAS,,,,,5.0,6.0,,0.0,3.0,10.0,,2.0,7.0,3.0,,3.0,9.0,4.0,,0.0,6.0,4.0,,3.0,10.0,4.0,,0.0,3.0,0.0,,0.0,Washington Capitals
672,2008,AND,,,,,6.0,5.0,,1.0,8.0,3.0,,2.0,5.0,7.0,,1.0,6.0,7.0,,1.0,6.0,6.0,,0.0,8.0,4.0,,1.0,3.0,1.0,,1.0,Anaheim Ducks
673,2008,ATL,,,,,2.0,6.0,,2.0,6.0,6.0,,1.0,4.0,9.0,,2.0,5.0,8.0,,0.0,6.0,5.0,,1.0,9.0,4.0,,0.0,3.0,3.0,,0.0,Atlanta Thrashers
674,2008,BOS,,,,,5.0,3.0,,3.0,11.0,1.0,,1.0,12.0,1.0,,0.0,8.0,3.0,,2.0,6.0,4.0,,3.0,7.0,5.0,,1.0,4.0,2.0,,0.0,Boston Bruins
675,2008,BUF,,,,,6.0,2.0,,2.0,5.0,7.0,,1.0,6.0,6.0,,2.0,9.0,4.0,,0.0,5.0,6.0,,2.0,6.0,5.0,,1.0,4.0,2.0,,1.0,Buffalo Sabres
676,2008,CAL,,,,,6.0,3.0,,1.0,8.0,6.0,,0.0,8.0,2.0,,3.0,8.0,3.0,,0.0,7.0,4.0,,2.0,6.0,9.0,,0.0,3.0,3.0,,0.0,Calgary Flames
677,2008,CAR,,,,,5.0,2.0,,2.0,7.0,9.0,,0.0,6.0,4.0,,3.0,7.0,6.0,,0.0,7.0,6.0,,0.0,10.0,1.0,,2.0,3.0,2.0,,0.0,Carolina Hurricanes
678,2008,CBS,,,,,4.0,6.0,,0.0,6.0,4.0,,3.0,7.0,6.0,,1.0,7.0,5.0,,1.0,7.0,4.0,,1.0,9.0,4.0,,2.0,1.0,2.0,,2.0,Columbus Blue Jackets
679,2008,CHI,,,,,4.0,3.0,,3.0,6.0,3.0,,3.0,10.0,1.0,,1.0,7.0,6.0,,1.0,7.0,4.0,,1.0,6.0,7.0,,2.0,6.0,0.0,,1.0,Chicago Blackhawks
680,2008,COL,,,,,5.0,5.0,,0.0,6.0,7.0,,0.0,8.0,5.0,,1.0,4.0,9.0,,0.0,5.0,8.0,,0.0,3.0,9.0,,1.0,1.0,2.0,,3.0,Colorado Avalanche
681,2008,DAL,,,,,4.0,5.0,,2.0,4.0,6.0,,2.0,8.0,4.0,,1.0,7.0,3.0,,2.0,6.0,7.0,,0.0,5.0,8.0,,3.0,2.0,2.0,,1.0,Dallas Stars
682,2008,DET,,,,,7.0,2.0,,2.0,8.0,2.0,,2.0,9.0,3.0,,1.0,7.0,4.0,,2.0,10.0,3.0,,1.0,8.0,4.0,,1.0,2.0,3.0,,1.0,Detroit Red Wings
683,2008,EDM,,,,,4.0,4.0,,1.0,6.0,7.0,,1.0,7.0,5.0,,1.0,8.0,4.0,,0.0,6.0,6.0,,2.0,5.0,6.0,,4.0,2.0,3.0,,0.0,Edmonton Oilers
684,2008,FLO,,,,,4.0,5.0,,0.0,5.0,6.0,,3.0,7.0,5.0,,2.0,7.0,2.0,,3.0,8.0,5.0,,0.0,7.0,5.0,,3.0,3.0,2.0,,0.0,Florida Panthers
685,2008,LAK,,,,,3.0,5.0,,1.0,7.0,4.0,,2.0,5.0,7.0,,3.0,5.0,5.0,,1.0,6.0,5.0,,2.0,5.0,8.0,,2.0,3.0,3.0,,0.0,Los Angeles Kings
686,2008,MIN,,,,,6.0,2.0,,1.0,8.0,5.0,,0.0,4.0,9.0,,1.0,7.0,5.0,,1.0,5.0,5.0,,2.0,6.0,6.0,,4.0,4.0,1.0,,0.0,Minnesota Wild
687,2008,MTL,,,,,7.0,1.0,,1.0,6.0,5.0,,3.0,8.0,3.0,,2.0,7.0,6.0,,0.0,6.0,7.0,,1.0,5.0,5.0,,3.0,2.0,3.0,,1.0,Montreal Canadiens
688,2008,NAS,,,,,5.0,4.0,,1.0,6.0,6.0,,1.0,6.0,6.0,,1.0,4.0,8.0,,0.0,10.0,4.0,,1.0,7.0,3.0,,4.0,2.0,3.0,,0.0,Nashville Predators
689,2008,NJD,,,,,5.0,2.0,,2.0,7.0,6.0,,0.0,9.0,4.0,,1.0,11.0,3.0,,0.0,8.0,4.0,,0.0,7.0,6.0,,1.0,4.0,2.0,,0.0,New Jersey Devils
690,2008,NYI,,,,,2.0,6.0,,1.0,8.0,6.0,,1.0,2.0,10.0,,2.0,3.0,7.0,,1.0,4.0,7.0,,2.0,6.0,5.0,,2.0,1.0,6.0,,0.0,New York Islanders
691,2008,NYR,,,,,10.0,2.0,,1.0,7.0,6.0,,1.0,6.0,5.0,,1.0,6.0,5.0,,1.0,3.0,6.0,,4.0,8.0,4.0,,1.0,3.0,2.0,,0.0,New York Rangers
692,2008,OTT,,,,,4.0,5.0,,1.0,4.0,5.0,,3.0,5.0,7.0,,1.0,4.0,6.0,,2.0,6.0,5.0,,3.0,10.0,5.0,,0.0,3.0,2.0,,1.0,Ottawa Senators
693,2008,PHI,,,,,4.0,3.0,,3.0,7.0,4.0,,2.0,9.0,3.0,,2.0,6.0,4.0,,2.0,7.0,3.0,,1.0,8.0,7.0,,0.0,3.0,3.0,,1.0,Philadelphia Flyers
694,2008,PHO,,,,,4.0,4.0,,0.0,6.0,7.0,,2.0,8.0,4.0,,3.0,6.0,7.0,,0.0,3.0,9.0,,0.0,5.0,6.0,,2.0,4.0,2.0,,0.0,Phoenix Coyotes
695,2008,PIT,,,,,5.0,4.0,,2.0,9.0,2.0,,1.0,5.0,8.0,,1.0,5.0,8.0,,1.0,7.0,4.0,,1.0,10.0,1.0,,2.0,4.0,1.0,,1.0,Pittsburgh Penguins
696,2008,SJS,,,,,9.0,2.0,,0.0,11.0,1.0,,1.0,8.0,1.0,,4.0,8.0,3.0,,0.0,6.0,3.0,,4.0,8.0,5.0,,2.0,3.0,3.0,,0.0,San Jose Sharks
697,2008,STL,,,,,5.0,4.0,,0.0,5.0,6.0,,2.0,4.0,10.0,,1.0,6.0,4.0,,1.0,8.0,2.0,,4.0,9.0,4.0,,1.0,4.0,1.0,,1.0,St. Louis Blues
698,2008,TBL,,,,,3.0,3.0,,3.0,3.0,7.0,,4.0,4.0,6.0,,3.0,7.0,7.0,,0.0,3.0,7.0,,2.0,4.0,6.0,,5.0,0.0,4.0,,1.0,Tampa Bay Lightning
699,2008,TOR,,,,,4.0,3.0,,3.0,4.0,6.0,,3.0,7.0,7.0,,0.0,4.0,7.0,,2.0,6.0,3.0,,4.0,6.0,6.0,,1.0,3.0,3.0,,0.0,Toronto Maple Leafs
700,2008,VAN,,,,,6.0,5.0,,0.0,8.0,3.0,,2.0,6.0,7.0,,1.0,2.0,5.0,,5.0,9.0,2.0,,0.0,11.0,3.0,,1.0,3.0,2.0,,1.0,Vancouver Canucks
701,2008,WAS,,,,,5.0,3.0,,1.0,8.0,5.0,,2.0,11.0,3.0,,0.0,7.0,4.0,,1.0,9.0,3.0,,1.0,6.0,5.0,,2.0,4.0,1.0,,1.0,Washington Capitals
702,2009,AND,,,,,4.0,6.0,,2.0,6.0,5.0,,2.0,6.0,6.0,,3.0,9.0,6.0,,0.0,5.0,2.0,,0.0,7.0,6.0,,1.0,2.0,1.0,,3.0,Anaheim Ducks
703,2009,ATL,,,,,5.0,4.0,,1.0,9.0,3.0,,2.0,4.0,10.0,,1.0,6.0,5.0,,4.0,2.0,2.0,,2.0,8.0,7.0,,2.0,1.0,3.0,,1.0,Atlanta Thrashers
704,2009,BOS,,,,,6.0,5.0,,1.0,7.0,3.0,,4.0,7.0,4.0,,2.0,3.0,9.0,,2.0,4.0,1.0,,2.0,8.0,7.0,,1.0,4.0,1.0,,1.0,Boston Bruins
705,2009,BUF,,,,,8.0,2.0,,1.0,7.0,5.0,,1.0,9.0,4.0,,2.0,8.0,3.0,,3.0,1.0,4.0,,2.0,10.0,5.0,,1.0,2.0,4.0,,0.0,Buffalo Sabres
706,2009,CAL,,,,,7.0,4.0,,1.0,10.0,2.0,,2.0,6.0,6.0,,2.0,4.0,8.0,,3.0,3.0,3.0,,1.0,9.0,6.0,,0.0,1.0,3.0,,1.0,Calgary Flames
707,2009,CAR,,,,,2.0,7.0,,3.0,3.0,10.0,,2.0,5.0,6.0,,2.0,9.0,5.0,,0.0,5.0,2.0,,0.0,9.0,5.0,,2.0,2.0,2.0,,1.0,Carolina Hurricanes
708,2009,CBS,,,,,6.0,5.0,,1.0,7.0,4.0,,3.0,2.0,9.0,,5.0,7.0,8.0,,0.0,3.0,2.0,,1.0,7.0,4.0,,3.0,0.0,3.0,,2.0,Columbus Blue Jackets
709,2009,CHI,,,,,8.0,4.0,,1.0,8.0,2.0,,2.0,11.0,4.0,,0.0,10.0,4.0,,1.0,4.0,1.0,,1.0,6.0,7.0,,2.0,5.0,0.0,,1.0,Chicago Blackhawks
710,2009,COL,,,,,10.0,2.0,,2.0,5.0,6.0,,3.0,8.0,5.0,,1.0,7.0,5.0,,0.0,5.0,2.0,,0.0,6.0,8.0,,1.0,2.0,2.0,,2.0,Colorado Avalanche
711,2009,DAL,,,,,6.0,3.0,,5.0,6.0,5.0,,2.0,6.0,3.0,,4.0,6.0,9.0,,0.0,4.0,1.0,,1.0,6.0,8.0,,2.0,3.0,2.0,,0.0,Dallas Stars
712,2009,DET,,,,,5.0,4.0,,3.0,8.0,5.0,,1.0,7.0,5.0,,2.0,6.0,5.0,,4.0,2.0,2.0,,2.0,12.0,2.0,,1.0,4.0,1.0,,1.0,Detroit Red Wings
713,2009,EDM,,,,,7.0,6.0,,1.0,3.0,7.0,,3.0,6.0,8.0,,0.0,0.0,10.0,,2.0,3.0,5.0,,0.0,5.0,9.0,,1.0,3.0,2.0,,1.0,Edmonton Oilers
714,2009,FLO,,,,,4.0,7.0,,1.0,6.0,5.0,,3.0,6.0,6.0,,3.0,8.0,4.0,,2.0,0.0,5.0,,1.0,6.0,7.0,,2.0,2.0,3.0,,1.0,Florida Panthers
715,2009,LAK,,,,,8.0,4.0,,2.0,7.0,6.0,,0.0,8.0,5.0,,1.0,10.0,4.0,,0.0,4.0,1.0,,1.0,6.0,7.0,,2.0,3.0,0.0,,3.0,Los Angeles Kings
716,2009,MIN,,,,,5.0,9.0,,0.0,5.0,3.0,,3.0,10.0,6.0,,0.0,7.0,6.0,,1.0,3.0,3.0,,0.0,7.0,7.0,,2.0,1.0,2.0,,2.0,Minnesota Wild
717,2009,MTL,,,,,7.0,7.0,,0.0,5.0,5.0,,2.0,9.0,7.0,,1.0,4.0,6.0,,3.0,4.0,3.0,,0.0,8.0,4.0,,2.0,2.0,1.0,,2.0,Montreal Canadiens
718,2009,NAS,,,,,6.0,6.0,,1.0,9.0,4.0,,0.0,9.0,4.0,,2.0,6.0,7.0,,0.0,3.0,2.0,,2.0,11.0,5.0,,1.0,3.0,1.0,,0.0,Nashville Predators
719,2009,NJD,,,,,8.0,4.0,,0.0,9.0,2.0,,1.0,11.0,4.0,,0.0,7.0,7.0,,1.0,2.0,4.0,,1.0,7.0,5.0,,3.0,4.0,1.0,,1.0,New Jersey Devils
720,2009,NYI,,,,,4.0,4.0,,5.0,6.0,6.0,,2.0,6.0,8.0,,1.0,7.0,7.0,,0.0,2.0,4.0,,0.0,6.0,6.0,,2.0,3.0,2.0,,1.0,New York Islanders
721,2009,NYR,,,,,8.0,5.0,,1.0,5.0,8.0,,0.0,6.0,4.0,,3.0,6.0,7.0,,3.0,3.0,3.0,,0.0,6.0,5.0,,3.0,4.0,1.0,,1.0,New York Rangers
722,2009,OTT,,,,,6.0,4.0,,2.0,7.0,3.0,,2.0,8.0,9.0,,0.0,10.0,5.0,,0.0,5.0,2.0,,0.0,6.0,7.0,,1.0,2.0,2.0,,1.0,Ottawa Senators
723,2009,PHI,,,,,6.0,4.0,,1.0,7.0,6.0,,0.0,6.0,8.0,,1.0,8.0,5.0,,1.0,5.0,2.0,,0.0,6.0,7.0,,3.0,3.0,3.0,,0.0,Philadelphia Flyers
724,2009,PHO,,,,,9.0,4.0,,0.0,6.0,7.0,,1.0,10.0,2.0,,3.0,8.0,5.0,,1.0,4.0,3.0,,0.0,10.0,4.0,,1.0,3.0,0.0,,1.0,Phoenix Coyotes
725,2009,PIT,,,,,11.0,3.0,,0.0,8.0,6.0,,0.0,7.0,5.0,,1.0,8.0,7.0,,0.0,2.0,1.0,,3.0,8.0,4.0,,3.0,3.0,2.0,,0.0,Pittsburgh Penguins
726,2009,SJS,,,,,9.0,4.0,,1.0,9.0,2.0,,3.0,8.0,2.0,,3.0,10.0,2.0,,2.0,4.0,3.0,,0.0,7.0,7.0,,1.0,4.0,0.0,,1.0,San Jose Sharks
727,2009,STL,,,,,5.0,6.0,,1.0,5.0,4.0,,4.0,7.0,7.0,,1.0,7.0,5.0,,3.0,4.0,3.0,,0.0,9.0,5.0,,0.0,3.0,2.0,,1.0,St. Louis Blues
728,2009,TBL,,,,,4.0,3.0,,4.0,6.0,4.0,,4.0,5.0,8.0,,2.0,7.0,6.0,,1.0,4.0,3.0,,0.0,5.0,10.0,,1.0,3.0,2.0,,0.0,Tampa Bay Lightning
729,2009,TOR,,,,,1.0,7.0,,4.0,5.0,5.0,,3.0,8.0,6.0,,2.0,3.0,10.0,,2.0,2.0,3.0,,0.0,9.0,5.0,,2.0,2.0,2.0,,1.0,Toronto Maple Leafs
730,2009,VAN,,,,,7.0,7.0,,0.0,7.0,5.0,,0.0,10.0,4.0,,1.0,10.0,2.0,,1.0,3.0,4.0,,0.0,9.0,4.0,,2.0,3.0,2.0,,1.0,Vancouver Canucks
731,2009,WAS,,,,,8.0,2.0,,3.0,8.0,3.0,,3.0,8.0,5.0,,0.0,13.0,2.0,,0.0,4.0,1.0,,2.0,8.0,2.0,,4.0,5.0,0.0,,1.0,Washington Capitals
732,2010,AND,,,,,4.0,7.0,,1.0,8.0,4.0,,2.0,8.0,6.0,,1.0,8.0,3.0,,0.0,5.0,5.0,,1.0,11.0,3.0,,0.0,3.0,2.0,,0.0,Anaheim Ducks
733,2010,ATL,,,,,5.0,4.0,,2.0,8.0,5.0,,1.0,7.0,6.0,,3.0,4.0,4.0,,3.0,2.0,7.0,,2.0,7.0,6.0,,1.0,1.0,4.0,,0.0,Atlanta Thrashers
734,2010,BOS,,,,,6.0,2.0,,0.0,6.0,6.0,,2.0,8.0,3.0,,3.0,8.0,4.0,,2.0,8.0,4.0,,0.0,7.0,4.0,,4.0,3.0,2.0,,0.0,Boston Bruins
735,2010,BUF,,,,,3.0,7.0,,2.0,6.0,6.0,,1.0,6.0,5.0,,1.0,8.0,3.0,,1.0,6.0,4.0,,2.0,10.0,4.0,,2.0,4.0,0.0,,1.0,Buffalo Sabres
736,2010,CAL,,,,,6.0,5.0,,0.0,4.0,7.0,,2.0,7.0,6.0,,1.0,7.0,3.0,,3.0,8.0,2.0,,3.0,6.0,6.0,,2.0,3.0,0.0,,1.0,Calgary Flames
737,2010,CAR,,,,,5.0,5.0,,0.0,5.0,6.0,,3.0,7.0,4.0,,1.0,8.0,4.0,,2.0,4.0,6.0,,3.0,8.0,5.0,,1.0,3.0,1.0,,1.0,Carolina Hurricanes
738,2010,CBS,,,,,6.0,4.0,,0.0,8.0,4.0,,0.0,6.0,7.0,,3.0,3.0,6.0,,2.0,8.0,3.0,,1.0,3.0,7.0,,6.0,0.0,4.0,,1.0,Columbus Blue Jackets
739,2010,CHI,,,,,7.0,5.0,,1.0,7.0,6.0,,1.0,6.0,5.0,,1.0,6.0,4.0,,1.0,8.0,3.0,,2.0,7.0,4.0,,2.0,3.0,2.0,,1.0,Chicago Blackhawks
740,2010,COL,,,,,6.0,4.0,,1.0,7.0,5.0,,1.0,7.0,4.0,,3.0,5.0,6.0,,1.0,1.0,11.0,,1.0,2.0,10.0,,1.0,2.0,4.0,,0.0,Colorado Avalanche
741,2010,DAL,,,,,6.0,4.0,,0.0,8.0,4.0,,1.0,8.0,5.0,,3.0,8.0,2.0,,1.0,3.0,8.0,,1.0,5.0,4.0,,5.0,4.0,2.0,,0.0,Dallas Stars
742,2010,DET,,,,,6.0,2.0,,1.0,10.0,2.0,,1.0,8.0,5.0,,3.0,6.0,4.0,,1.0,9.0,5.0,,0.0,5.0,5.0,,4.0,3.0,2.0,,0.0,Detroit Red Wings
743,2010,EDM,,,,,3.0,4.0,,2.0,4.0,8.0,,2.0,5.0,5.0,,3.0,3.0,9.0,,1.0,5.0,9.0,,0.0,3.0,8.0,,3.0,2.0,2.0,,1.0,Edmonton Oilers
744,2010,FLO,,,,,4.0,5.0,,0.0,6.0,7.0,,0.0,6.0,5.0,,2.0,6.0,5.0,,3.0,4.0,7.0,,2.0,3.0,8.0,,5.0,1.0,3.0,,0.0,Florida Panthers
745,2010,LAK,,,,,8.0,3.0,,0.0,5.0,7.0,,0.0,9.0,4.0,,1.0,5.0,8.0,,0.0,8.0,2.0,,3.0,9.0,3.0,,2.0,2.0,3.0,,0.0,Los Angeles Kings
746,2010,MIN,,,,,4.0,4.0,,2.0,7.0,6.0,,0.0,6.0,5.0,,3.0,8.0,4.0,,0.0,8.0,5.0,,1.0,4.0,8.0,,2.0,2.0,3.0,,0.0,Minnesota Wild
747,2010,MTL,,,,,7.0,3.0,,1.0,8.0,5.0,,0.0,6.0,8.0,,1.0,6.0,2.0,,3.0,6.0,5.0,,2.0,8.0,7.0,,0.0,3.0,0.0,,1.0,Montreal Canadiens
748,2010,NAS,,,,,5.0,2.0,,3.0,5.0,6.0,,2.0,8.0,5.0,,1.0,9.0,4.0,,0.0,5.0,6.0,,2.0,10.0,3.0,,2.0,2.0,1.0,,1.0,Nashville Predators
749,2010,NJD,,,,,3.0,8.0,,1.0,5.0,6.0,,1.0,2.0,11.0,,0.0,6.0,5.0,,1.0,11.0,1.0,,1.0,8.0,5.0,,1.0,3.0,3.0,,0.0,New Jersey Devils
750,2010,NYI,,,,,4.0,5.0,,2.0,1.0,7.0,,3.0,6.0,7.0,,1.0,4.0,8.0,,1.0,8.0,5.0,,1.0,7.0,4.0,,4.0,0.0,3.0,,1.0,New York Islanders
751,2010,NYR,,,,,5.0,4.0,,1.0,9.0,7.0,,0.0,8.0,3.0,,1.0,7.0,6.0,,1.0,4.0,7.0,,1.0,8.0,5.0,,1.0,3.0,1.0,,0.0,New York Rangers
752,2010,OTT,,,,,4.0,6.0,,1.0,7.0,7.0,,0.0,5.0,5.0,,4.0,1.0,7.0,,3.0,4.0,7.0,,1.0,9.0,6.0,,1.0,2.0,2.0,,0.0,Ottawa Senators
753,2010,PHI,,,,,6.0,4.0,,1.0,9.0,2.0,,3.0,8.0,4.0,,1.0,10.0,2.0,,0.0,7.0,4.0,,1.0,6.0,5.0,,4.0,1.0,2.0,,2.0,Philadelphia Flyers
754,2010,PHO,,,,,3.0,4.0,,3.0,8.0,3.0,,2.0,6.0,6.0,,2.0,8.0,4.0,,2.0,8.0,4.0,,1.0,9.0,4.0,,1.0,1.0,1.0,,2.0,Phoenix Coyotes
755,2010,PIT,,,,,6.0,5.0,,1.0,10.0,3.0,,1.0,9.0,3.0,,1.0,6.0,4.0,,1.0,6.0,6.0,,2.0,8.0,4.0,,2.0,4.0,0.0,,0.0,Pittsburgh Penguins
756,2010,SJS,,,,,5.0,3.0,,1.0,6.0,5.0,,3.0,9.0,5.0,,1.0,5.0,6.0,,1.0,11.0,2.0,,0.0,9.0,2.0,,3.0,3.0,2.0,,0.0,San Jose Sharks
757,2010,STL,,,,,6.0,1.0,,2.0,6.0,7.0,,1.0,8.0,4.0,,2.0,2.0,8.0,,2.0,6.0,5.0,,2.0,7.0,7.0,,1.0,3.0,1.0,,1.0,St. Louis Blues
758,2010,TBL,,,,,7.0,2.0,,1.0,7.0,6.0,,2.0,8.0,3.0,,2.0,9.0,4.0,,0.0,6.0,3.0,,2.0,5.0,6.0,,4.0,4.0,1.0,,0.0,Tampa Bay Lightning
759,2010,TOR,,,,,5.0,4.0,,1.0,3.0,7.0,,3.0,5.0,8.0,,0.0,6.0,6.0,,1.0,8.0,2.0,,4.0,9.0,5.0,,1.0,1.0,2.0,,1.0,Toronto Maple Leafs
760,2010,VAN,,,,,4.0,3.0,,2.0,8.0,4.0,,1.0,11.0,1.0,,2.0,8.0,2.0,,4.0,8.0,5.0,,0.0,13.0,2.0,,0.0,2.0,2.0,,0.0,Vancouver Canucks
761,2010,WAS,,,,,7.0,4.0,,0.0,10.0,2.0,,2.0,5.0,6.0,,3.0,5.0,3.0,,4.0,6.0,5.0,,1.0,12.0,2.0,,1.0,3.0,1.0,,0.0,Washington Capitals
762,2011,AND,,,,,5.0,5.0,,1.0,2.0,8.0,,3.0,3.0,8.0,,2.0,9.0,2.0,,1.0,8.0,4.0,,3.0,6.0,7.0,,1.0,1.0,2.0,,1.0,Anaheim Ducks
763,2011,BOS,,,,,3.0,7.0,,0.0,12.0,0.0,,1.0,9.0,3.0,,0.0,8.0,4.0,,1.0,5.0,7.0,,1.0,9.0,7.0,,1.0,3.0,1.0,,0.0,Boston Bruins
764,2011,BUF,,,,,6.0,4.0,,0.0,7.0,6.0,,1.0,4.0,7.0,,3.0,4.0,7.0,,1.0,7.0,3.0,,3.0,10.0,4.0,,2.0,1.0,1.0,,1.0,Buffalo Sabres
765,2011,CAL,,,,,4.0,4.0,,1.0,6.0,8.0,,0.0,8.0,4.0,,4.0,5.0,6.0,,1.0,5.0,2.0,,5.0,7.0,5.0,,5.0,2.0,0.0,,0.0,Calgary Flames
766,2011,CAR,,,,,4.0,4.0,,3.0,4.0,10.0,,1.0,5.0,7.0,,2.0,5.0,4.0,,3.0,6.0,1.0,,4.0,7.0,6.0,,3.0,2.0,1.0,,0.0,Carolina Hurricanes
767,2011,CBS,,,,,2.0,9.0,,1.0,4.0,6.0,,2.0,4.0,8.0,,2.0,3.0,8.0,,1.0,5.0,7.0,,1.0,9.0,7.0,,0.0,2.0,1.0,,0.0,Columbus Blue Jackets
768,2011,CHI,,,,,7.0,2.0,,2.0,7.0,6.0,,1.0,10.0,2.0,,1.0,5.0,5.0,,3.0,5.0,9.0,,0.0,10.0,2.0,,2.0,1.0,0.0,,2.0,Chicago Blackhawks
769,2011,COL,,,,,7.0,4.0,,0.0,4.0,9.0,,1.0,10.0,5.0,,0.0,5.0,6.0,,1.0,7.0,3.0,,2.0,8.0,6.0,,2.0,0.0,2.0,,0.0,Colorado Avalanche
770,2011,DAL,,,,,8.0,3.0,,0.0,6.0,6.0,,1.0,7.0,6.0,,0.0,4.0,6.0,,1.0,8.0,5.0,,3.0,9.0,6.0,,0.0,0.0,3.0,,0.0,Dallas Stars
771,2011,DET,,,,,5.0,4.0,,0.0,10.0,3.0,,1.0,9.0,6.0,,0.0,10.0,3.0,,0.0,8.0,3.0,,2.0,4.0,8.0,,2.0,2.0,1.0,,1.0,Detroit Red Wings
772,2011,EDM,,,,,7.0,2.0,,2.0,5.0,8.0,,1.0,3.0,9.0,,0.0,4.0,7.0,,2.0,6.0,6.0,,1.0,6.0,6.0,,3.0,1.0,2.0,,1.0,Edmonton Oilers
773,2011,FLO,,,,,6.0,4.0,,1.0,7.0,3.0,,3.0,7.0,5.0,,3.0,2.0,3.0,,4.0,8.0,5.0,,1.0,7.0,5.0,,4.0,1.0,1.0,,2.0,Florida Panthers
774,2011,LAK,,,,,6.0,3.0,,2.0,6.0,5.0,,2.0,7.0,6.0,,2.0,5.0,2.0,,4.0,5.0,7.0,,2.0,10.0,4.0,,1.0,1.0,0.0,,2.0,Los Angeles Kings
775,2011,MIN,,,,,4.0,3.0,,3.0,11.0,4.0,,0.0,6.0,6.0,,3.0,3.0,6.0,,1.0,4.0,7.0,,2.0,5.0,9.0,,1.0,2.0,1.0,,1.0,Minnesota Wild
776,2011,MTL,,,,,4.0,5.0,,2.0,6.0,6.0,,2.0,4.0,7.0,,3.0,5.0,4.0,,2.0,5.0,8.0,,1.0,5.0,5.0,,5.0,2.0,0.0,,1.0,Montreal Canadiens
777,2011,NAS,,,,,5.0,4.0,,2.0,6.0,5.0,,2.0,9.0,5.0,,0.0,11.0,2.0,,0.0,6.0,4.0,,3.0,8.0,6.0,,1.0,3.0,0.0,,0.0,Nashville Predators
778,2011,NJD,,,,,4.0,4.0,,1.0,8.0,6.0,,0.0,9.0,5.0,,0.0,6.0,4.0,,2.0,8.0,4.0,,1.0,10.0,5.0,,2.0,3.0,0.0,,0.0,New Jersey Devils
779,2011,NYI,,,,,3.0,4.0,,2.0,4.0,7.0,,2.0,6.0,6.0,,2.0,7.0,5.0,,1.0,6.0,6.0,,2.0,7.0,6.0,,2.0,1.0,3.0,,0.0,New York Islanders
780,2011,NYR,,,,,4.0,3.0,,3.0,9.0,2.0,,0.0,10.0,4.0,,1.0,8.0,3.0,,1.0,9.0,3.0,,1.0,10.0,6.0,,1.0,1.0,3.0,,0.0,New York Rangers
781,2011,OTT,,,,,7.0,5.0,,0.0,5.0,5.0,,2.0,7.0,5.0,,3.0,8.0,5.0,,1.0,7.0,3.0,,2.0,6.0,5.0,,2.0,1.0,3.0,,0.0,Ottawa Senators
782,2011,PHI,,,,,6.0,4.0,,1.0,7.0,3.0,,2.0,9.0,3.0,,1.0,7.0,4.0,,2.0,5.0,7.0,,1.0,11.0,3.0,,2.0,2.0,2.0,,0.0,Philadelphia Flyers
783,2011,PHO,,,,,5.0,3.0,,2.0,8.0,4.0,,1.0,6.0,9.0,,1.0,3.0,5.0,,4.0,11.0,0.0,,1.0,6.0,6.0,,4.0,3.0,0.0,,0.0,Phoenix Coyotes
